year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
2017,7,23,6,LG,패,0,3,1,1,0,0,0,1,0,-1,-1,-1,6,7,2,3,LG,삼성,0
2017,7,23,6,삼성,승,1,3,0,0,0,3,0,3,-1,-1,-1,-1,10,11,1,4,LG,삼성,0
2017,7,23,6,롯데,승,0,0,0,0,3,0,0,0,0,-1,-1,-1,3,8,0,2,롯데,기아,0
2017,7,23,6,기아,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,0,2,롯데,기아,0
2017,7,23,6,SK,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,7,1,4,SK,NC,0
2017,7,23,6,NC,승,2,0,6,0,0,0,0,0,-1,-1,-1,-1,8,11,0,4,SK,NC,0
2017,7,25,1,키움,승,1,1,0,0,2,2,0,0,0,-1,-1,-1,6,10,0,2,키움,LG,0
2017,7,25,1,LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,1,키움,LG,0
2017,7,25,1,NC,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,6,1,2,NC,삼성,0
2017,7,25,1,삼성,승,0,0,1,0,1,0,1,0,-1,-1,-1,-1,3,6,0,1,NC,삼성,0
2017,7,25,1,SK,패,0,0,4,2,0,3,0,1,0,0,-1,-1,10,15,2,9,SK,기아,0
2017,7,25,1,기아,승,0,6,0,1,0,0,1,0,2,1,-1,-1,11,15,0,5,SK,기아,0
2017,7,25,1,두산,승,0,0,2,0,0,0,2,0,2,-1,-1,-1,6,15,0,3,두산,KT,0
2017,7,25,1,KT,패,0,0,0,3,0,0,0,0,2,-1,-1,-1,5,7,1,5,두산,KT,0
2017,7,26,2,키움,패,0,0,0,0,1,0,0,2,0,-1,-1,-1,3,5,0,3,키움,LG,0
2017,7,26,2,LG,승,0,0,0,0,0,0,0,1,3,-1,-1,-1,4,6,0,4,키움,LG,0
2017,7,26,2,NC,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,0,4,NC,삼성,0
2017,7,26,2,삼성,승,0,2,0,0,3,0,0,0,-1,-1,-1,-1,5,8,0,4,NC,삼성,0
2017,7,26,2,SK,패,0,0,0,2,2,3,0,0,0,0,0,-1,7,9,1,7,SK,기아,0
2017,7,26,2,기아,승,2,0,0,0,4,1,0,0,0,0,1,-1,8,12,0,7,SK,기아,0
2017,7,26,2,한화,패,0,0,0,0,0,0,2,1,5,-1,-1,-1,8,12,2,4,한화,롯데,0
2017,7,26,2,롯데,승,2,3,0,0,0,3,0,1,-1,-1,-1,-1,9,13,1,5,한화,롯데,0
2017,7,26,2,두산,승,0,1,1,3,0,0,1,0,1,-1,-1,-1,7,13,0,3,두산,KT,0
2017,7,26,2,KT,패,0,0,0,2,0,0,0,1,0,-1,-1,-1,3,10,0,4,두산,KT,0
2017,7,27,3,키움,패,0,1,0,2,0,0,0,0,0,-1,-1,-1,3,7,0,6,키움,LG,0
2017,7,27,3,LG,승,0,0,2,0,0,0,0,0,2,-1,-1,-1,4,11,1,2,키움,LG,0
2017,7,27,3,NC,승,1,3,0,0,0,0,3,0,0,-1,-1,-1,7,13,0,4,NC,삼성,0
2017,7,27,3,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,2,NC,삼성,0
2017,7,27,3,SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,3,0,2,SK,기아,0
2017,7,27,3,기아,승,0,0,4,1,1,0,0,3,-1,-1,-1,-1,9,13,1,3,SK,기아,0
2017,7,27,3,한화,승,2,1,0,0,0,0,0,0,3,-1,-1,-1,6,13,0,5,한화,롯데,0
2017,7,27,3,롯데,패,1,0,0,1,0,0,0,1,0,-1,-1,-1,3,8,1,0,한화,롯데,0
2017,7,27,3,두산,승,0,0,0,1,0,0,4,0,0,-1,-1,-1,5,8,0,6,두산,KT,0
2017,7,27,3,KT,패,0,0,1,0,0,0,2,0,0,-1,-1,-1,3,7,1,7,두산,KT,0
2017,7,28,4,삼성,승,3,3,0,0,0,3,0,0,0,-1,-1,-1,9,19,1,2,삼성,키움,0
2017,7,28,4,키움,패,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,10,0,2,삼성,키움,0
2017,7,28,4,기아,무,0,1,0,0,1,0,0,1,0,0,0,0,3,8,0,3,기아,두산,0
2017,7,28,4,두산,무,0,0,0,1,0,0,0,1,1,0,0,0,3,10,0,5,기아,두산,0
2017,7,28,4,롯데,패,4,0,1,0,1,1,0,0,0,-1,-1,-1,7,14,1,2,롯데,SK,0
2017,7,28,4,SK,승,3,1,0,3,0,0,0,0,1,-1,-1,-1,8,6,0,7,롯데,SK,0
2017,7,28,4,LG,패,0,3,0,0,0,0,0,0,0,-1,-1,-1,3,2,0,5,LG,한화,0
2017,7,28,4,한화,승,1,0,1,0,1,0,0,1,-1,-1,-1,-1,4,10,0,2,LG,한화,0
2017,7,28,4,NC,승,1,0,2,0,0,0,1,0,0,1,-1,-1,5,7,2,5,NC,KT,0
2017,7,28,4,KT,패,1,0,0,2,1,0,0,0,0,0,-1,-1,4,8,1,8,NC,KT,0
2017,7,29,5,삼성,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,11,0,2,삼성,키움,0
2017,7,29,5,키움,승,2,1,0,0,2,7,2,0,-1,-1,-1,-1,14,15,0,8,삼성,키움,0
2017,7,29,5,기아,승,0,1,1,0,0,0,0,0,0,-1,-1,-1,2,5,0,4,기아,두산,0
2017,7,29,5,두산,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,6,0,2,기아,두산,0
2017,7,29,5,롯데,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,8,0,3,롯데,SK,0
2017,7,29,5,SK,승,0,1,1,2,0,0,0,0,-1,-1,-1,-1,4,7,0,5,롯데,SK,0
2017,7,29,5,LG,승,0,0,1,7,0,0,0,0,4,-1,-1,-1,12,19,0,0,LG,한화,0
2017,7,29,5,한화,패,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,6,0,3,LG,한화,0
2017,7,29,5,NC,패,1,0,0,0,0,1,0,1,0,-1,-1,-1,3,8,1,5,NC,KT,0
2017,7,29,5,KT,승,2,0,0,0,0,0,1,1,-1,-1,-1,-1,4,9,1,3,NC,KT,0
2017,7,30,6,삼성,패,0,0,0,1,0,1,0,2,0,-1,-1,-1,4,10,0,1,삼성,키움,0
2017,7,30,6,키움,승,4,0,0,0,1,4,0,0,-1,-1,-1,-1,9,18,1,5,삼성,키움,0
2017,7,30,6,기아,패,0,1,0,0,0,0,2,0,1,-1,-1,-1,4,5,0,4,기아,두산,0
2017,7,30,6,두산,승,1,0,4,0,1,0,0,0,-1,-1,-1,-1,6,10,0,2,기아,두산,0
2017,7,30,6,롯데,승,0,1,0,0,0,0,0,0,2,-1,-1,-1,3,4,0,5,롯데,SK,0
2017,7,30,6,SK,패,1,0,0,0,0,0,0,1,0,-1,-1,-1,2,6,0,2,롯데,SK,0
2017,7,30,6,LG,승,2,1,0,0,1,1,0,0,4,-1,-1,-1,9,10,0,6,LG,한화,0
2017,7,30,6,한화,패,0,0,0,2,0,0,0,0,1,-1,-1,-1,3,7,1,0,LG,한화,0
2017,7,30,6,NC,승,0,1,0,0,0,2,2,3,0,-1,-1,-1,8,13,1,1,NC,KT,0
2017,7,30,6,KT,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,9,0,3,NC,KT,0
2017,8,1,1,SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,1,SK,키움,0
2017,8,1,1,키움,승,0,2,0,0,0,1,0,0,-1,-1,-1,-1,3,9,0,2,SK,키움,0
2017,8,1,1,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,3,롯데,LG,0
2017,8,1,1,LG,승,0,1,1,0,0,0,0,0,-1,-1,-1,-1,2,13,0,3,롯데,LG,0
2017,8,1,1,두산,승,2,3,0,1,5,1,0,0,0,-1,-1,-1,12,19,0,3,두산,삼성,0
2017,8,1,1,삼성,패,0,2,0,0,0,0,2,0,1,-1,-1,-1,5,15,2,0,두산,삼성,0
2017,8,1,1,KT,승,8,1,0,0,2,0,3,0,1,-1,-1,-1,15,19,1,7,KT,기아,0
2017,8,1,1,기아,패,0,1,0,2,2,0,0,0,2,-1,-1,-1,7,12,0,1,KT,기아,0
2017,8,1,1,한화,패,0,0,0,3,0,1,0,0,2,-1,-1,-1,6,10,0,1,한화,NC,0
2017,8,1,1,NC,승,1,0,1,0,0,1,1,3,-1,-1,-1,-1,7,14,0,11,한화,NC,0
2017,8,2,2,SK,패,4,0,0,0,0,0,0,0,0,-1,-1,-1,4,11,1,4,SK,키움,0
2017,8,2,2,키움,승,1,0,0,0,0,2,0,2,-1,-1,-1,-1,5,8,0,3,SK,키움,0
2017,8,2,2,롯데,패,0,0,1,0,0,1,0,0,0,2,-1,-1,4,13,0,3,롯데,LG,0
2017,8,2,2,LG,승,1,1,0,0,0,0,0,0,0,3,-1,-1,5,9,0,3,롯데,LG,0
2017,8,2,2,두산,승,2,0,0,0,0,0,0,1,2,-1,-1,-1,5,11,1,1,두산,삼성,0
2017,8,2,2,삼성,패,0,0,1,1,0,0,0,0,0,-1,-1,-1,2,11,1,3,두산,삼성,0
2017,8,2,2,한화,승,0,0,0,1,0,2,1,0,2,-1,-1,-1,6,9,0,1,한화,NC,0
2017,8,2,2,NC,패,0,0,0,0,0,0,1,0,1,-1,-1,-1,2,8,0,2,한화,NC,0
2017,8,3,3,SK,패,0,0,0,1,1,0,0,1,0,-1,-1,-1,3,11,0,1,SK,키움,0
2017,8,3,3,키움,승,1,3,0,0,1,4,2,0,-1,-1,-1,-1,11,13,1,5,SK,키움,0
2017,8,3,3,롯데,패,0,0,0,1,0,0,2,2,1,-1,-1,-1,6,8,1,2,롯데,LG,0
2017,8,3,3,LG,승,1,0,0,4,0,1,1,2,-1,-1,-1,-1,9,13,2,2,롯데,LG,0
2017,8,3,3,두산,승,3,2,7,1,0,0,1,0,0,-1,-1,-1,14,17,0,5,두산,삼성,0
2017,8,3,3,삼성,패,0,0,3,0,1,0,0,0,0,-1,-1,-1,4,13,0,2,두산,삼성,0
2017,8,3,3,KT,패,0,0,0,0,0,3,0,0,0,-1,-1,-1,3,11,0,4,KT,기아,0
2017,8,3,3,기아,승,2,0,0,3,0,2,1,1,-1,-1,-1,-1,9,12,0,6,KT,기아,0
2017,8,3,3,한화,패,0,2,0,0,0,0,0,0,0,-1,-1,-1,2,3,2,9,한화,NC,0
2017,8,3,3,NC,승,0,5,1,1,0,3,0,0,-1,-1,-1,-1,10,16,0,6,한화,NC,0
2017,8,4,4,두산,승,3,3,4,0,0,1,0,0,0,-1,-1,-1,11,16,2,5,두산,LG,0
2017,8,4,4,LG,패,3,0,0,0,0,0,0,0,1,-1,-1,-1,4,9,1,2,두산,LG,0
2017,8,4,4,기아,패,0,0,0,0,0,3,0,0,0,-1,-1,-1,3,9,1,0,기아,한화,0
2017,8,4,4,한화,승,3,1,0,1,0,1,0,1,-1,-1,-1,-1,7,15,0,5,기아,한화,0
2017,8,4,4,키움,패,5,0,0,2,0,1,0,0,0,-1,-1,-1,8,11,1,4,키움,롯데,0
2017,8,4,4,롯데,승,0,0,4,6,0,0,0,0,-1,-1,-1,-1,10,14,0,6,키움,롯데,0
2017,8,4,4,삼성,승,0,0,0,2,2,0,0,0,0,-1,-1,-1,4,9,1,4,삼성,NC,0
2017,8,4,4,NC,패,0,0,1,0,0,0,0,2,0,-1,-1,-1,3,7,1,1,삼성,NC,0
2017,8,4,4,SK,승,2,0,0,2,0,0,2,0,0,-1,-1,-1,6,13,0,4,SK,KT,0
2017,8,4,4,KT,패,0,2,0,0,0,2,0,0,1,-1,-1,-1,5,11,1,5,SK,KT,0
2017,8,5,5,두산,승,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,6,0,2,두산,LG,0
2017,8,5,5,LG,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,1,7,두산,LG,0
2017,8,5,5,기아,승,1,0,1,0,3,1,0,0,1,-1,-1,-1,7,10,0,7,기아,한화,0
2017,8,5,5,한화,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,9,0,1,기아,한화,0
2017,8,5,5,키움,패,1,0,0,0,0,0,0,2,0,1,-1,-1,4,11,0,3,키움,롯데,0
2017,8,5,5,롯데,승,1,1,0,0,1,0,0,0,0,2,-1,-1,5,9,1,3,키움,롯데,0
2017,8,5,5,삼성,승,0,0,3,0,0,4,0,0,2,-1,-1,-1,9,13,1,6,삼성,NC,0
2017,8,5,5,NC,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,7,0,5,삼성,NC,0
2017,8,5,5,SK,패,1,1,0,0,0,0,0,1,0,-1,-1,-1,3,11,1,3,SK,KT,0
2017,8,5,5,KT,승,0,0,0,1,0,0,3,0,-1,-1,-1,-1,4,8,0,3,SK,KT,0
2017,8,6,6,두산,승,0,1,3,0,3,0,0,2,1,-1,-1,-1,10,14,0,4,두산,LG,0
2017,8,6,6,LG,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,7,0,6,두산,LG,0
2017,8,6,6,키움,패,1,0,0,3,0,0,0,0,0,-1,-1,-1,4,8,1,4,키움,롯데,0
2017,8,6,6,롯데,승,0,2,0,1,0,2,1,0,-1,-1,-1,-1,6,13,0,6,키움,롯데,0
2017,8,6,6,삼성,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,7,1,2,삼성,NC,0
2017,8,6,6,NC,승,0,0,3,0,1,0,0,0,-1,-1,-1,-1,4,9,0,4,삼성,NC,0
2017,8,6,6,SK,패,1,0,1,0,0,0,0,1,0,-1,-1,-1,3,9,2,1,SK,KT,0
2017,8,6,6,KT,승,1,0,2,1,0,0,2,0,-1,-1,-1,-1,6,9,0,5,SK,KT,0
2017,8,8,1,한화,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,4,한화,두산,0
2017,8,8,1,두산,승,2,0,6,0,0,0,0,0,-1,-1,-1,-1,8,11,0,2,한화,두산,0
2017,8,8,1,NC,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,1,NC,SK,0
2017,8,8,1,SK,승,2,0,0,0,0,1,0,1,-1,-1,-1,-1,4,8,0,4,NC,SK,0
2017,8,8,1,LG,승,0,1,3,1,0,2,0,2,1,-1,-1,-1,10,12,1,7,LG,삼성,0
2017,8,8,1,삼성,패,0,0,1,2,1,2,0,0,2,-1,-1,-1,8,13,0,3,LG,삼성,0
2017,8,8,1,키움,승,2,0,0,3,0,0,0,0,0,-1,-1,-1,5,12,0,3,키움,기아,0
2017,8,8,1,기아,패,0,0,0,1,1,0,1,0,0,-1,-1,-1,3,13,0,3,키움,기아,0
2017,8,8,1,KT,패,0,0,0,0,2,0,0,2,0,-1,-1,-1,4,12,0,3,KT,롯데,0
2017,8,8,1,롯데,승,1,0,1,1,0,0,0,2,-1,-1,-1,-1,5,10,0,2,KT,롯데,0
2017,8,9,2,한화,승,3,0,2,0,2,0,0,0,5,-1,-1,-1,12,21,1,1,한화,두산,0
2017,8,9,2,두산,패,2,0,2,0,2,0,0,0,0,-1,-1,-1,6,9,0,3,한화,두산,0
2017,8,9,2,NC,승,1,0,2,2,1,0,0,4,0,-1,-1,-1,10,14,0,8,NC,SK,0
2017,8,9,2,SK,패,1,1,0,0,3,0,0,0,0,-1,-1,-1,5,9,2,2,NC,SK,0
2017,8,9,2,LG,패,2,2,0,0,0,0,0,0,0,-1,-1,-1,4,11,0,6,LG,삼성,0
2017,8,9,2,삼성,승,0,0,3,1,0,0,0,3,-1,-1,-1,-1,7,11,0,5,LG,삼성,0
2017,8,9,2,키움,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,4,1,1,키움,기아,0
2017,8,9,2,기아,승,0,1,5,0,3,0,0,1,-1,-1,-1,-1,10,11,0,7,키움,기아,0
2017,8,9,2,KT,패,0,0,1,2,0,0,3,0,0,-1,-1,-1,6,10,2,3,KT,롯데,0
2017,8,9,2,롯데,승,4,0,0,1,0,0,0,2,-1,-1,-1,-1,7,15,2,3,KT,롯데,0
2017,8,10,3,두산,승,0,0,0,3,3,0,0,1,0,-1,-1,-1,7,12,0,5,두산,키움,0
2017,8,10,3,키움,패,0,0,2,0,2,0,0,0,0,-1,-1,-1,4,8,0,6,두산,키움,0
2017,8,10,3,SK,승,1,0,0,0,1,0,0,0,0,-1,-1,-1,2,9,0,4,SK,LG,0
2017,8,10,3,LG,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,10,0,4,SK,LG,0
2017,8,10,3,롯데,패,1,1,0,0,0,0,0,0,0,-1,-1,-1,2,6,1,1,롯데,NC,0
2017,8,10,3,NC,승,0,1,0,0,0,0,0,0,2,-1,-1,-1,3,5,0,4,롯데,NC,0
2017,8,11,4,두산,패,2,0,0,0,0,1,0,0,0,-1,-1,-1,3,8,0,4,두산,키움,0
2017,8,11,4,키움,승,1,2,0,0,0,1,2,0,-1,-1,-1,-1,6,10,0,3,두산,키움,0
2017,8,11,4,SK,패,0,1,1,0,0,0,0,0,0,-1,-1,-1,2,7,1,3,SK,LG,0
2017,8,11,4,LG,승,0,0,1,0,0,0,5,0,-1,-1,-1,-1,6,9,0,4,SK,LG,0
2017,8,11,4,삼성,패,0,0,0,1,0,1,0,0,1,-1,-1,-1,3,7,0,1,삼성,한화,0
2017,8,11,4,한화,승,4,2,0,0,1,0,1,0,-1,-1,-1,-1,8,11,0,6,삼성,한화,0
2017,8,11,4,롯데,승,0,0,0,1,1,0,0,0,0,0,3,-1,5,9,0,9,롯데,NC,0
2017,8,11,4,NC,패,0,1,0,0,0,0,0,1,0,0,1,-1,3,14,0,5,롯데,NC,0
2017,8,11,4,기아,패,0,1,2,0,1,2,0,0,2,-1,-1,-1,8,13,0,7,기아,KT,0
2017,8,11,4,KT,승,0,0,2,2,2,1,0,0,2,-1,-1,-1,9,13,1,4,기아,KT,0
2017,8,12,5,한화,승,0,2,0,2,1,0,0,1,0,-1,-1,-1,6,10,0,2,한화,키움,0
2017,8,12,5,키움,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,7,2,3,한화,키움,0
2017,8,12,5,NC,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,0,2,NC,두산,0
2017,8,12,5,두산,승,0,0,0,1,0,2,0,0,-1,-1,-1,-1,3,7,0,4,NC,두산,0
2017,8,12,5,KT,패,0,0,0,1,0,0,1,0,1,-1,-1,-1,3,8,2,5,KT,SK,0
2017,8,12,5,SK,승,0,3,0,0,1,0,0,4,-1,-1,-1,-1,8,13,0,4,KT,SK,0
2017,8,12,5,롯데,패,3,2,0,0,0,0,0,0,2,-1,-1,-1,7,15,0,2,롯데,삼성,0
2017,8,12,5,삼성,승,1,1,0,0,8,0,0,3,-1,-1,-1,-1,13,13,1,8,롯데,삼성,0
2017,8,12,5,LG,패,6,0,2,0,0,2,0,0,0,-1,-1,-1,10,16,1,2,LG,기아,0
2017,8,12,5,기아,승,2,0,0,0,4,0,0,2,3,-1,-1,-1,11,17,1,4,LG,기아,0
2017,8,13,6,한화,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,8,1,2,한화,키움,0
2017,8,13,6,키움,승,1,0,0,0,4,0,3,1,-1,-1,-1,-1,9,15,0,4,한화,키움,0
2017,8,13,6,NC,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,1,3,NC,두산,0
2017,8,13,6,두산,승,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,7,1,3,NC,두산,0
2017,8,13,6,KT,승,2,1,0,3,1,0,1,1,2,-1,-1,-1,11,19,0,5,KT,SK,0
2017,8,13,6,SK,패,0,0,0,2,0,1,0,0,0,-1,-1,-1,3,8,1,1,KT,SK,0
2017,8,13,6,롯데,승,1,0,0,7,0,0,1,0,0,-1,-1,-1,9,11,0,8,롯데,삼성,0
2017,8,13,6,삼성,패,0,1,3,0,1,0,0,1,1,-1,-1,-1,7,18,1,2,롯데,삼성,0
2017,8,15,1,NC,패,0,0,1,0,0,0,0,0,1,-1,-1,-1,2,6,0,1,NC,기아,0
2017,8,15,1,기아,승,1,0,1,0,0,1,1,0,-1,-1,-1,-1,4,9,0,2,NC,기아,0
2017,8,15,1,두산,패,0,0,0,0,1,0,0,0,5,-1,-1,-1,6,8,1,4,두산,롯데,0
2017,8,15,1,롯데,승,4,0,0,3,0,0,0,1,-1,-1,-1,-1,8,11,0,1,두산,롯데,0
2017,8,16,2,KT,패,0,0,0,0,0,1,0,0,0,0,-1,-1,1,7,0,1,KT,LG,0
2017,8,16,2,LG,승,0,0,0,0,0,1,0,0,0,1,-1,-1,2,7,0,5,KT,LG,0
2017,8,16,2,SK,패,0,0,3,0,0,1,0,0,1,-1,-1,-1,5,10,0,2,SK,한화,0
2017,8,16,2,한화,승,3,0,1,0,0,1,2,1,-1,-1,-1,-1,8,12,0,6,SK,한화,0
2017,8,16,2,키움,승,1,2,0,3,0,0,0,0,0,-1,-1,-1,6,11,1,11,키움,삼성,0
2017,8,16,2,삼성,패,0,2,1,2,0,0,0,0,0,-1,-1,-1,5,9,1,6,키움,삼성,0
2017,8,16,2,NC,패,0,1,0,0,0,1,0,1,0,-1,-1,-1,3,6,0,5,NC,기아,0
2017,8,16,2,기아,승,1,0,0,0,1,2,0,0,-1,-1,-1,-1,4,7,1,9,NC,기아,0
2017,8,16,2,두산,패,0,0,1,0,0,1,0,0,0,-1,-1,-1,2,8,1,1,두산,롯데,0
2017,8,16,2,롯데,승,0,0,0,1,0,2,1,0,-1,-1,-1,-1,4,7,0,2,두산,롯데,0
2017,8,17,3,롯데,승,0,0,2,0,0,0,0,3,0,-1,-1,-1,5,10,0,2,롯데,키움,0
2017,8,17,3,키움,패,0,0,0,3,0,0,0,0,0,-1,-1,-1,3,8,1,4,롯데,키움,0
2017,8,17,3,기아,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,8,1,1,기아,두산,0
2017,8,17,3,두산,승,4,0,0,0,0,0,0,0,-1,-1,-1,-1,4,8,0,5,기아,두산,0
2017,8,17,3,LG,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,6,0,5,LG,SK,0
2017,8,17,3,SK,승,1,3,0,0,2,0,0,0,-1,-1,-1,-1,6,11,1,6,LG,SK,0
2017,8,17,3,한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,6,0,2,한화,NC,0
2017,8,17,3,NC,승,0,0,0,0,1,0,0,2,-1,-1,-1,-1,3,5,2,2,한화,NC,0
2017,8,17,3,삼성,승,0,0,2,0,2,0,2,0,0,-1,-1,-1,6,11,0,4,삼성,KT,0
2017,8,17,3,KT,패,1,0,0,0,0,1,0,0,2,-1,-1,-1,4,8,2,1,삼성,KT,0
2017,8,18,4,롯데,승,0,0,0,0,0,2,0,0,2,0,0,4,8,9,0,6,롯데,키움,0
2017,8,18,4,키움,패,0,1,0,0,0,3,0,0,0,0,0,1,5,15,0,2,롯데,키움,0
2017,8,18,4,기아,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,1,0,기아,두산,0
2017,8,18,4,두산,승,0,1,1,0,0,0,0,0,-1,-1,-1,-1,2,7,0,2,기아,두산,0
2017,8,18,4,LG,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,9,1,0,LG,SK,0
2017,8,18,4,SK,승,0,2,0,3,0,0,1,2,-1,-1,-1,-1,8,13,2,1,LG,SK,0
2017,8,18,4,한화,승,0,0,3,0,2,2,0,5,2,-1,-1,-1,14,19,1,6,한화,NC,0
2017,8,18,4,NC,패,0,0,3,2,0,0,0,4,0,-1,-1,-1,9,12,3,8,한화,NC,0
2017,8,18,4,삼성,승,0,0,1,0,0,0,0,0,0,4,-1,-1,5,9,0,7,삼성,KT,0
2017,8,18,4,KT,패,0,0,0,1,0,0,0,0,0,0,-1,-1,1,3,0,1,삼성,KT,0
2017,8,19,5,NC,패,0,0,0,0,0,0,2,0,1,-1,-1,-1,3,8,1,5,NC,키움,0
2017,8,19,5,키움,승,3,0,1,0,0,0,0,0,-1,-1,-1,-1,4,8,1,2,NC,키움,0
2017,8,19,5,삼성,패,3,0,1,0,0,0,0,0,0,-1,-1,-1,4,10,3,3,삼성,LG,0
2017,8,19,5,LG,승,0,1,0,0,2,0,2,1,-1,-1,-1,-1,6,11,0,4,삼성,LG,0
2017,8,19,5,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,4,롯데,한화,0
2017,8,19,5,한화,승,1,0,0,0,0,0,1,0,-1,-1,-1,-1,2,5,0,3,롯데,한화,0
2017,8,19,5,SK,승,4,0,7,0,0,1,1,0,0,-1,-1,-1,13,20,0,3,SK,기아,0
2017,8,19,5,기아,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,5,0,3,SK,기아,0
2017,8,19,5,두산,승,1,2,6,0,0,0,0,1,0,-1,-1,-1,10,15,0,8,두산,KT,0
2017,8,19,5,KT,패,0,0,0,0,0,3,0,1,0,-1,-1,-1,4,9,0,2,두산,KT,0
2017,8,20,6,NC,승,4,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,0,1,NC,키움,0
2017,8,20,6,키움,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,9,0,2,NC,키움,0
2017,8,20,6,롯데,승,0,0,1,0,0,0,0,2,1,-1,-1,-1,4,8,2,5,롯데,한화,0
2017,8,20,6,한화,패,2,0,0,0,0,0,0,1,0,-1,-1,-1,3,10,0,4,롯데,한화,0
2017,8,20,6,두산,패,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,5,1,3,두산,KT,0
2017,8,20,6,KT,승,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,5,0,0,두산,KT,0
2017,8,22,1,삼성,패,0,2,2,0,0,1,0,0,0,-1,-1,-1,5,15,1,2,삼성,키움,0
2017,8,22,1,키움,승,0,0,3,0,1,2,2,3,-1,-1,-1,-1,11,14,1,5,삼성,키움,0
2017,8,22,1,NC,승,1,0,0,0,0,0,1,0,1,1,-1,-1,4,9,2,2,NC,LG,0
2017,8,22,1,LG,패,0,0,0,0,2,0,1,0,0,0,-1,-1,3,8,1,1,NC,LG,0
2017,8,22,1,두산,승,0,1,0,1,0,0,3,0,5,-1,-1,-1,10,15,1,7,두산,SK,0
2017,8,22,1,SK,패,3,0,1,2,0,0,0,0,0,-1,-1,-1,6,13,1,6,두산,SK,0
2017,8,22,1,롯데,승,0,0,0,2,1,1,1,0,2,-1,-1,-1,7,13,1,4,롯데,기아,0
2017,8,22,1,기아,패,0,0,0,0,0,0,1,0,2,-1,-1,-1,3,6,1,2,롯데,기아,0
2017,8,22,1,한화,승,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,7,0,3,한화,KT,0
2017,8,22,1,KT,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,0,3,한화,KT,0
2017,8,23,2,삼성,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,8,2,2,삼성,키움,0
2017,8,23,2,키움,승,1,0,1,0,0,1,2,0,-1,-1,-1,-1,5,13,0,2,삼성,키움,0
2017,8,23,2,NC,패,1,0,0,1,0,0,0,0,1,-1,-1,-1,3,5,1,4,NC,LG,0
2017,8,23,2,LG,승,0,0,0,2,7,0,0,0,-1,-1,-1,-1,9,15,0,6,NC,LG,0
2017,8,23,2,두산,승,0,1,1,0,0,0,0,0,2,-1,-1,-1,4,10,0,4,두산,SK,0
2017,8,23,2,SK,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,0,2,두산,SK,0
2017,8,23,2,롯데,승,0,0,2,0,0,3,0,2,0,-1,-1,-1,7,11,1,2,롯데,기아,0
